feature_group_id,feature_group,requirement_id,requirement,scope_bucket,priority,delivery_contract,platform_scope,role_scope,dependency_boundary,feature_flag,decision_id,source_file,source_section,notes
FG-INTEGRATIONS,External provider integrations,PRD-EXT-003,Weather API for Saint Petersburg ambient context is optional in MVP but anticipated by Product; its real provider contract is not frozen.,MVP_IN_OPTIONAL_EXTERNAL_INTEGRATION,P0_OPTIONAL_EXTERNAL_INTEGRATION,IMPLEMENT_PROVIDER CONTRACT/SAFE NO-PROVIDER PATH; REAL PROVIDER OPTIONAL,Backend/service + applicable web clients,System / authorized roles,Weather provider optional; provider contract absent,dep.weatherProviderAvailable,,TZ_AI_Tamagotchi_v1.0 (1).docx,§25 Integrations,Ambient context remains product scope; realtime weather data is optional and must be isolated behind a provider.
FG-AICASE,AI-case registration & processing,PRD-AI-009,"Plausibility checking uses versioned knowledge about AI-tool capabilities; permanent hardcoded capability claims are prohibited, and uncertainty leads to clarification rather than accusation or automatic rejection.",MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§25.1 Capability knowledge,Capability knowledge must be versionable/reproducible.
FG-SEC,Security & production governance,PRD-SEC-001,All network connections use TLS.,MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§26.2 Security measures,Technical security requirement; independent from visual/legal workflow waivers.
FG-SEC,Security & production governance,PRD-SEC-002,"Database and backups use encryption at rest, with particular control over raw task content and phone-number data.",MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§26.2 Security measures,Exact infrastructure mechanism is Stage 3/14 scope.
FG-SEC,Security & production governance,PRD-SEC-003,AI endpoints have rate limiting / abuse protection.,MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§26.2 Security measures,Exact limits are not invented at Stage 2.
FG-SEC,Security & production governance,PRD-SEC-004,Secrets and provider keys are stored through a secrets-management mechanism and must not be placed in frontend code or repository configuration.,MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§26.2 Security measures,Stage 2 does not select a secret-manager vendor.
FG-SEC,Security & production governance,PRD-SEC-005,MVP delivery includes regular backup capability and a tested restore procedure.,MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§26.2 Security measures,Exact RPO/RTO/hosting mechanism is not frozen at Stage 2.
FG-SEC,Security & production governance,PRD-SEC-006,"Before industrial production launch, personal/work-data processing—especially through external LLM/STT APIs—requires a separate organizational legal/InfoSec review; this governance dependency does not authorize inventing production approval.",MVP_IN_WITH_EXTERNAL_GOVERNANCE_GATE,P0_EXTERNAL_GOVERNANCE,IMPLEMENT TECHNICAL REQUIREMENTS; RECORD EXTERNAL PRE-PROD GOVERNANCE GATE,Backend/service + applicable web clients,System / authorized roles,Organizational legal/InfoSec review required before industrial launch,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§26.2 Security measures,Distinct from the visual Pulkovo legal/brand workflow waiver; technical security engineering remains mandatory.
FG-NFR,Non-functional & quality requirements,PRD-NFR-009,"Home, leaderboard and dashboard basic data have a Product target of p95 under 2 seconds at normal load; AI task processing may be asynchronous within the current session with a clear progress state.",MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§27 Performance,This is a source-defined application target; it is not a fabricated 3D FPS/memory benchmark.
FG-NFR,Non-functional & quality requirements,PRD-NFR-010,The architecture must prevent loss of an accepted raw task input when downstream AI processing fails; the exact MVP availability SLA remains to be defined separately.,MVP_IN_BASELINE_WITH_DEFERRED_SLA,P0_BASELINE_DEFERRED_SLA,IMPLEMENT DURABILITY BASELINE; DO NOT INVENT SLA NUMBER,Backend/service + applicable web clients,System / authorized roles,Accepted-input durability mandatory; exact SLA deferred,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§27 Availability,No SLA number is invented. Durability of accepted raw input is mandatory now.
FG-NFR,Non-functional & quality requirements,PRD-NFR-011,"Task submission, scoring-ledger application, goal matching and daily close are idempotent.",MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§27 Idempotency,Complements existing audit/end-of-day idempotency requirements.
FG-EMPLOYEE,"Employee dashboards, history & analytics",PRD-PETTIMELINE-001,"Profile/history includes a compact Pet Timeline covering evolution stages, branch choice, major achievements, rare cosmetics and annual awards; routine daily HP changes are excluded.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§15.4 HIST-003,Consistent with History event-noise rule.
FG-EMPLOYEE,"Employee dashboards, history & analytics",PRD-ANL-002,"Employee-facing anonymous Company Analytics supports current month, previous month, current year and custom-period filters, with comparison to a comparable previous period for key KPIs.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee aggregate view,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§16 AN-002,No directorate-identifying breakdown is added.
FG-EMPLOYEE,"Employee dashboards, history & analytics",PRD-ANL-003,Employee-facing anonymous Company Analytics does not include a separate AI Maturity Trends block and does not compare directorates.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee aggregate view,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§16 AN-003,Director/Executive authorized analytics are unaffected.
FG-FUTURE,Future unscheduled scope,PRD-FUTURE-004,SSO / Entra ID / 2FA replacing the current static personnel verification is future scope and requires a later production-auth decision.,FUTURE_UNSCHEDULED,FUTURE_UNSCHEDULED,DO_NOT_IMPLEMENT_IN_MVP,Not delivered in MVP,N/A,No MVP dependency,ff.productionSso,,TZ_AI_Tamagotchi_v1.0 (1).docx,§30 Future scope,Current MVP auth remains personnel number + phone verification unless later changed.
FG-FUTURE,Future unscheduled scope,PRD-FUTURE-005,HR-system integration for automatic vacation status is future scope.,FUTURE_UNSCHEDULED,FUTURE_UNSCHEDULED,DO_NOT_IMPLEMENT_IN_MVP,Not delivered in MVP,N/A,No MVP dependency,ff.hrVacationSync,,TZ_AI_Tamagotchi_v1.0 (1).docx,§30 Future scope,MVP vacation remains manually controlled by employee.
FG-FUTURE,Future unscheduled scope,PRD-FUTURE-006,Automatic analysis of attached/external resources under a separate security model is future scope.,FUTURE_UNSCHEDULED,FUTURE_UNSCHEDULED,DO_NOT_IMPLEMENT_IN_MVP,Not delivered in MVP,N/A,No MVP dependency,ff.resourceAnalysis,,TZ_AI_Tamagotchi_v1.0 (1).docx,§30 Future scope,MVP still has no file attachments and does not fetch task URLs.
FG-FUTURE,Future unscheduled scope,PRD-FUTURE-007,Advanced AI maturity analytics is future scope.,FUTURE_UNSCHEDULED,FUTURE_UNSCHEDULED,DO_NOT_IMPLEMENT_IN_MVP,Not delivered in MVP,N/A,No MVP dependency,ff.advancedMaturityAnalytics,,TZ_AI_Tamagotchi_v1.0 (1).docx,§30 Future scope,MVP employee-facing analytics remains the source-defined aggregate/anonymous dashboard.
FG-FUTURE,Future unscheduled scope,PRD-FUTURE-008,Additional pets/mascots beyond the canonical Lyuboznayka are future scope.,FUTURE_UNSCHEDULED,FUTURE_UNSCHEDULED,DO_NOT_IMPLEMENT_IN_MVP,Not delivered in MVP,N/A,No MVP dependency,ff.additionalMascots,,TZ_AI_Tamagotchi_v1.0 (1).docx,§30 Future scope,Current application uses the approved canonical mascot.
